objectid,title,display_template,creator,date,degree,thesis_url,thesis_abstract,object_location,subject,format,rights,website
hist_265,"In defence of unity: Canadas military policies, 1935 - 1944.",pdf,"   Hooker, Martha Ann  ",1986,Master of Arts  ,https://curve.carleton.ca/841a0a1c-3788-48c3-8bfe-c9492872947f,not available,https://curve.carleton.ca/system/files/etd/841a0a1c-3788-48c3-8bfe-c9492872947f/etd_pdf/f37564fd35aba4badde457ab0fccf597/hooker-indefenceofunitycanadasmilitarypolicies1935.pdf,Canada ;Military Policy; Canada ;Politics And Government 1935-1957,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_266,"National historic parks and sites, 1880-1951; the biography of a federal cultural program.",pdf,"   Taylor, Christopher James  ",1986,Doctor of Philosophy  ,https://curve.carleton.ca/8a63b379-bb1c-48d4-b8eb-fd10a0cee4a1,not available,https://curve.carleton.ca/system/files/etd/8a63b379-bb1c-48d4-b8eb-fd10a0cee4a1/etd_pdf/03f055f8d74367e040bf88dfaa8f2176/taylor-nationalhistoricparksandsites18801951thebiography.pdf,Historic Sites ;Government Policy ;Canada,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_267,British policy on the Gold Coast 1805-1831.,pdf,"   Power, David Patrick  ",1986,Master of Arts  ,https://curve.carleton.ca/443854bb-6d4c-45f4-865f-aec264641e26,not available,https://curve.carleton.ca/system/files/etd/443854bb-6d4c-45f4-865f-aec264641e26/etd_pdf/308202527777c928c783f072ddf86197/power-britishpolicyonthegoldcoast18051831.pdf,Ghana ;History To 1957Great Britain ;Foreign Relations ;Ghana; Ghana ;Foreign Relations ;Great Britain; Great Britain ;Foreign Relations 1800-1837,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_268,Soviet reparations policy at the Yalta and Potsdam Conferences of 1945.,pdf,"   Farrell, Brian Padair  ",1986,Master of Arts  ,https://curve.carleton.ca/ee2b0c02-d23c-45c5-89f9-bc260ad35331,not available,https://curve.carleton.ca/system/files/etd/ee2b0c02-d23c-45c5-89f9-bc260ad35331/etd_pdf/d249315329cda95451144b4b3d481738/farrell-sovietreparationspolicyattheyaltaandpotsdam.pdf,"World War, 1939-1945 ;Reparations; Yalta Conference (1945)Potsdam Conference (1945)",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_269,The fortunes of war; privateering in Atlantic Canada in the war of 1812.,pdf,"   Kert, Faye Margaret  ",1986,Master of Arts  ,https://curve.carleton.ca/0ceeb389-aefd-4295-b606-a7eb8e492316,not available,https://curve.carleton.ca/system/files/etd/0ceeb389-aefd-4295-b606-a7eb8e492316/etd_pdf/23bcc0687c5a24875353a1e6adb8c074/kert-thefortunesofwarprivateeringinatlanticcanada.pdf,"Privateering ;Canada; Canada ;History, Naval 19th Century; United States ;History War Of 1812",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_270,Wilfrid Lauriers views on Canadian federalism.,pdf,"   Harrison, Jane E.  ",1985,Master of Arts  ,https://curve.carleton.ca/ea5b5805-f428-4679-9113-bca5158260c5,not available,https://curve.carleton.ca/system/files/etd/ea5b5805-f428-4679-9113-bca5158260c5/etd_pdf/229ef9d73cef67298c24ca720714c6cf/harrison-wilfridlauriersviewsoncanadianfederalism.pdf,"Laurier, Wilfrid, Sir, 1841-1919Federal Government ;Canada; Canada; British North America Act",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_271,"Worth having at almost any cost; Laurentianism and British capital in Canadian railway policy, 1848-62.",pdf,"   Walton, John Bruce  ",1985,Doctor of Philosophy  ,https://curve.carleton.ca/6af86b03-d17a-47ec-bfe7-40c90f1215c5,not available,https://curve.carleton.ca/system/files/etd/6af86b03-d17a-47ec-bfe7-40c90f1215c5/etd_pdf/38a7a059b5a852b8c656a86c16fd8c32/walton-worthhavingatalmostanycostlaurentianismand.pdf,Railroads ;Government Policy ;Canada ;History; Railroads ;Canada ;History; Canada ;History 1841-1867,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_272,Federalism and the naval crisis of 1793.,pdf,"   Cormack, William Stewart  ",1985,Master of Arts  ,https://curve.carleton.ca/e1a22206-2cba-4951-968c-27b99355bfe7,not available,https://curve.carleton.ca/system/files/etd/e1a22206-2cba-4951-968c-27b99355bfe7/etd_pdf/e0589f95ed39538975cec38d9a834fcf/cormack-federalismandthenavalcrisisof1793.pdf,"France ;History Reign Of Terror, 1793-1794France ;History, Naval; Toulon (France) ;History",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_273,The Attack on liberalism; Reinhold Niebuhr and European neo-orthodoxy.,pdf,"   Wees, Eric Michael  ",1985,Master of Arts  ,https://curve.carleton.ca/0e0584e5-cbd9-4daa-b32e-654c2bf8560f,not available,https://curve.carleton.ca/system/files/etd/0e0584e5-cbd9-4daa-b32e-654c2bf8560f/etd_pdf/a355d758324d3879ffbe14b0c0a0662c/wees-theattackonliberalismreinholdniebuhrandeuropean.pdf,"Niebuhr, Reinhold, 1892-1971Neo-orthodoxy",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_274,"British imperial policy and the Northern Department Indians, 1774-7.",pdf,"   Robson, John Christian  ",1984,Master of Arts  ,https://curve.carleton.ca/b32a2d3c-ae48-432d-94ac-612ae55acdbf,not available,https://curve.carleton.ca/system/files/etd/b32a2d3c-ae48-432d-94ac-612ae55acdbf/etd_pdf/a12c0eaaaa93ba2d12a05918ddd38c8c/robson-britishimperialpolicyandthenortherndepartment.pdf,"United States ;History Revolution, 1775-1783 ;Participation, Indian; United States ;History Revolution, 1775-1783 ;British Forces; Indians Of North America ;Wars, 1775-1783",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_275,"The North Tipperary Protestants in the Canadas : a study of migration, 1815-1880.",pdf,"   Elliott, Bruce S.  ",1984,Doctor of Philosophy  ,https://curve.carleton.ca/53fd984b-0934-4db2-97a8-199c256e5474,not available,https://curve.carleton.ca/system/files/etd/53fd984b-0934-4db2-97a8-199c256e5474/etd_pdf/f18bf71dcb92e4f2eeb75b6b683eac63/elliott-thenorthtipperaryprotestantsinthecanadasa.pdf,Protestants ;Ireland ;Tipperary (County)Irish ;Canada ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_276,"Literature and society in the Canadas, 1830-1850.",pdf,"   MacDonald, Mary Lu  ",1984,Doctor of Philosophy  ,https://curve.carleton.ca/99d2c44d-ce62-4834-9bb6-d275176aeb42,not available,https://curve.carleton.ca/system/files/etd/99d2c44d-ce62-4834-9bb6-d275176aeb42/etd_pdf/3a9eef0c667eb691c3a171dd116a5676/macdonald-literatureandsocietyinthecanadas18301850.pdf,Canadian Literature To 1867 ;History And Criticism; Canadian Literature ;Social Aspects,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_277,"Indian land cessions in Ontario, 1763-1862: the evolution of a system.",pdf,"   Surtees, Robert J.  ",1983,Doctor of Philosophy  ,https://curve.carleton.ca/2715b1bf-f421-4566-90b6-177939471d8d,not available,https://curve.carleton.ca/system/files/etd/2715b1bf-f421-4566-90b6-177939471d8d/etd_pdf/c8e8098d746ed52a1c38429867c1a553/surtees-indianlandcessionsinontario17631862theevolution.pdf,Indian Land Transfers ;Ontario; Indians Of North America ;Canada ;Government Relations,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_278,Gaol delivery in Yorkshire 1399-1407.,pdf,"   Ellis, Karen Elizabeth  ",1983,Master of Arts  ,https://curve.carleton.ca/255da535-4b10-419b-9cce-1219c3fa79f2,not available,https://curve.carleton.ca/system/files/etd/255da535-4b10-419b-9cce-1219c3fa79f2/etd_pdf/a3e5801b99633f1f17e411ad9ef2fa33/ellis-gaoldeliveryinyorkshire13991407.pdf,Trials ;England ;Yorkshire; Yorkshire (England) ;History; Crime ;England ;Yorkshire ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_279,Gaol delivery in the southwestern counties 1416-1430.,pdf,"   Elder, Carol  ",1983,Master of Arts  ,https://curve.carleton.ca/bf5fb7fc-bc66-454a-ade3-43ff0a2ec14b,not available,https://curve.carleton.ca/system/files/etd/bf5fb7fc-bc66-454a-ade3-43ff0a2ec14b/etd_pdf/b0431b6b894f2475b9f2a6eb801b20e1/elder-gaoldeliveryinthesouthwesterncounties14161430.pdf,Trials ;England; Great Britain ;History To 1485Crime ;England ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_280,"Coal and iron : the impact of railways on the financial history of Nova Scotia, 1849-1867.",pdf,"   Langhout, Rosemarie  ",1983,Master of Arts  ,https://curve.carleton.ca/936d4819-f326-475b-a303-62a16e4ab61f,not available,https://curve.carleton.ca/system/files/etd/936d4819-f326-475b-a303-62a16e4ab61f/etd_pdf/f25fc99d2f04a0b06f7327eb5b81d829/langhout-coalandirontheimpactofrailwaysonthefinancial.pdf,Railroads ;Nova Scotia; Railroads ;Economic Aspects ;Nova Scotia; Nova Scotia ;History 1784-1867,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_281,The British Foreign Offices perceptions of Nazi-Germany 1935-1937,pdf,"   Hamm, Cynthia J., (Cynthia Jane)  ",1983,Master of Arts  ,https://curve.carleton.ca/2187992d-a054-47e7-92ec-53fd6a20960a,"Between 1935 and 1937, the British Foreign Office offered substantial resistance to the governmental policy of appeasing Nazi-Germany. Official correspondence reveals that several staff members viewed German leaders, social attitudes, armaments and political goals with apprehension. Permanent Under-Secretary Sir Robert Vansittart, Assistant Under-Secretary Orme Sargent, Central Department Head Ralph Wigram, and News Department Head Reginald Leeper spearheaded the Office's campaign against appeasement. In numerous letters, telegrams and memorandums, they advocated the introduction of full-scale rearmament, and the formation of closer ties with France, Italy and the Soviet Union, to combat the German menace.",not available,not yet catalogued,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_282,"From the St. Lawrence to Lake Superior; Peter Buell Porter, the Anglo-American Joint Commission of 1816-1822 and the charting of the Canadian-American boundary.",pdf,"   Scheuer, M. F.  ",1982,Master of Arts  ,https://curve.carleton.ca/a705f490-2bfe-49b7-9a93-a348b4b16e4f,not available,https://curve.carleton.ca/system/files/etd/a705f490-2bfe-49b7-9a93-a348b4b16e4f/etd_pdf/75b8a0834187eefc0d13d96d3aa393de/scheuer-fromthestlawrencetolakesuperiorpeterbuell.pdf,"United States ;Boundaries ;Canada; Canada ;Boundaries ;United States; Porter, Peter Buell; Anglo-american Joint Commission (1816-1822)",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_283,The concept of loyalty in Upper Canada 1815-1850.,pdf,"   Mills, David Clifford  ",1982,Doctor of Philosophy  ,https://curve.carleton.ca/426f8152-a406-4cb5-8313-cd9901f1f12c,not available,https://curve.carleton.ca/system/files/etd/426f8152-a406-4cb5-8313-cd9901f1f12c/etd_pdf/4851f4cd540101c85a33c2ad4ffd1d23/mills-theconceptofloyaltyinuppercanada18151850.pdf,Allegiance ;Ontario; Ontario ;History 19th Century,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_284,Stalin in the Civil War.,pdf,"   Harrison, Paul N. H.  ",1981,Master of Arts  ,https://curve.carleton.ca/719b3368-7844-45c9-b072-3c6a98f407c4,not available,https://curve.carleton.ca/system/files/etd/719b3368-7844-45c9-b072-3c6a98f407c4/etd_pdf/4acb17189d137138edb4d5e458faf62a/harrison-stalininthecivilwar.pdf,"Stalin, Joseph, 1879-1953Soviet Union ;History Revolution, 1917-1921",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_285,Gaol delivery in the Eastern Circuit 1437-1439.,pdf,"   Briggs, Rosemary  ",1981,Master of Arts  ,https://curve.carleton.ca/6c5060c4-a937-4d63-b346-6d9c79070cf3,not available,https://curve.carleton.ca/system/files/etd/6c5060c4-a937-4d63-b346-6d9c79070cf3/etd_pdf/97749bd6c1dccda2110083f616a101e5/briggs-gaoldeliveryintheeasterncircuit14371439.pdf,Courts ;Great Britain ;History; Coroners ;Great Britain ;History; Criminal Procedure ;Great Britain ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_286,Righteousness exalteth the nation: the Toronto Banner and the nineteenth-century evangelical crusade in Upper Canada.,pdf,"   James, Peter D  ",1981,Master of Arts  ,https://curve.carleton.ca/ec08516c-f932-4fe5-ba17-eeb7409d34cc,not available,https://curve.carleton.ca/system/files/etd/ec08516c-f932-4fe5-ba17-eeb7409d34cc/etd_pdf/6cae52252d4582e1081b2f8ea9efd110/james-righteousnessexalteththenationthetorontobanner.pdf,Ontario ;Church History; Ontario ;Religion; Sects ;Ontario,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_287,Attitudes to social structure and social mobility in Upper Canada (1815-1840).,pdf,"   Russell, Peter A.  ",1981,Doctor of Philosophy  ,https://curve.carleton.ca/5f631d0f-9898-4445-b905-a91e7c9abde5,not available,https://curve.carleton.ca/system/files/etd/5f631d0f-9898-4445-b905-a91e7c9abde5/etd_pdf/85687169aa6e348cce6ac2afe8acb5f6/russell-attitudestosocialstructureandsocialmobility.pdf,Social Structure ;Ontario ;History 19th Century; Social Mobility ;Ontario ;History 19th Century,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_288,"An examination of the relationship between General Dumouriez and the Girondins, March 1792 - April 1793.",pdf,"   Carrothers, Wendell Weir  ",1981,Master of Arts  ,https://curve.carleton.ca/0d5d2409-8d11-4d21-a142-e9eb4c531c54,not available,https://curve.carleton.ca/system/files/etd/0d5d2409-8d11-4d21-a142-e9eb4c531c54/etd_pdf/fee5eda4a90855cc5d5e07a2df246ef4/carrothers-anexaminationoftherelationshipbetweengeneral.pdf,"France ;History Revolution, 1789-1799Dumouriez, Charles Francois Duperier, 1789-1823Girondists",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_289,"A troubled Zion; the Anglican experience in Upper Canada, 1791-1854.",pdf,"   Fahey, Curtis  ",1981,Doctor of Philosophy  ,https://curve.carleton.ca/d7aacc75-911a-47ac-b0cc-13d60b4a07c5,not available,https://curve.carleton.ca/system/files/etd/d7aacc75-911a-47ac-b0cc-13d60b4a07c5/etd_pdf/009cf3094dc9a5a3dd8d8b0138cb6570/fahey-atroubledziontheanglicanexperienceinupper.pdf,Church Of England ;Ontario ;History; Ontario ;History,application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
hist_290,The politics of dissent; an inquiry into the departmental risings of 1793 in Normandy and Brittany.,pdf,"   Kelsh, James William  ",1980,Master of Arts  ,https://curve.carleton.ca/e3551733-ebc3-48f4-8718-ebd09a856fef,not available,https://curve.carleton.ca/system/files/etd/e3551733-ebc3-48f4-8718-ebd09a856fef/etd_pdf/a47f1aac03c3ddbc7b1bbb3eee4c1fa4/kelsh-thepoliticsofdissentaninquiryintothedepartmental.pdf,"France ;History Reign Of Terror, 1793-1794; Normandy (France) ;History; Brittany (France) ;History",application/pdf,"Copyright the author, all rights reserved, unless otherwise indicated.",n/a
